design_id,player_id,repeats,games_per_repeat,total_games,num_battles,trait_aggressiveness,trait_risk_tolerance,trait_tempo,trait_bluffiness,trait_stubbornness,trait_domination_drive,trait_herding,trait_ev_adherence,trait_exploration,winrate_percent,wins
289,0,3,192,576,3,56,54,40,16,58,72,64,56,2,19.271,111
289,1,3,192,576,3,6,32,90,48,96,10,52,12,3,34.896,201
289,2,3,192,576,3,24,72,26,38,4,76,28,48,4,19.618,113
289,3,3,192,576,3,26,42,92,96,36,22,96,44,1,25.174,145
290,0,3,192,576,3,24,36,64,78,0,16,36,20,7,32.639,188
290,1,3,192,576,3,66,92,36,94,4,84,48,64,8,27.604,159
290,2,3,192,576,3,76,32,72,60,76,8,98,96,8,17.535,101
290,3,3,192,576,3,92,76,24,42,82,70,40,72,8,21.354,123
291,0,3,192,576,3,30,100,24,38,28,28,88,36,9,21.875,126
291,1,3,192,576,3,88,54,8,20,50,58,80,94,2,18.750,108
291,2,3,192,576,3,68,76,6,78,32,60,16,58,1,37.153,214
291,3,3,192,576,3,50,8,28,72,2,38,16,84,6,21.354,123
292,0,3,192,576,3,88,16,98,56,88,84,12,90,3,14.757,85
292,1,3,192,576,3,40,20,68,72,50,36,20,30,7,27.083,156
292,2,3,192,576,3,32,20,88,20,50,30,56,8,7,31.424,181
292,3,3,192,576,3,18,72,60,16,54,90,72,12,5,26.389,152
293,0,3,192,576,3,86,76,60,68,88,52,80,48,10,32.986,190
293,1,3,192,576,3,56,74,52,12,20,40,8,40,6,21.181,122
293,2,3,192,576,3,60,52,40,32,44,38,66,74,2,14.757,85
293,3,3,192,576,3,84,36,84,54,38,82,4,56,10,30.729,177
294,0,3,192,576,3,44,8,36,28,46,8,20,76,4,11.632,67
294,1,3,192,576,3,22,12,24,58,80,68,92,84,0,13.194,76
294,2,3,192,576,3,40,44,60,64,64,72,8,24,5,37.500,216
294,3,3,192,576,3,46,96,2,8,92,34,60,30,1,37.153,214
295,0,3,192,576,3,0,68,76,88,24,46,56,68,1,17.708,102
295,1,3,192,576,3,24,48,44,34,26,92,36,56,9,18.924,109
295,2,3,192,576,3,8,100,24,96,18,24,76,32,3,25.347,146
295,3,3,192,576,3,10,14,48,80,22,52,84,16,3,37.847,218
296,0,3,192,576,3,68,40,2,4,68,90,44,8,6,33.333,192
296,1,3,192,576,3,96,88,80,88,74,16,64,20,4,44.097,254
296,2,3,192,576,3,92,4,80,0,88,92,48,82,9,9.201,53
296,3,3,192,576,3,72,56,68,32,72,0,28,88,6,13.021,75
297,0,3,192,576,3,72,92,88,32,8,76,86,44,9,28.472,164
297,1,3,192,576,3,48,76,94,54,32,52,4,90,7,16.493,95
297,2,3,192,576,3,56,84,46,68,22,46,4,42,8,38.021,219
297,3,3,192,576,3,42,88,40,62,62,14,12,64,3,16.667,96
298,0,3,192,576,3,10,24,12,72,50,32,16,84,4,16.667,96
298,1,3,192,576,3,76,40,28,0,68,28,96,36,2,36.632,211
298,2,3,192,576,3,44,18,52,28,96,64,68,92,5,16.146,93
298,3,3,192,576,3,78,30,70,0,8,64,56,40,5,29.861,172
299,0,3,192,576,3,40,60,52,10,80,22,60,72,0,10.417,60
299,1,3,192,576,3,70,4,0,76,12,4,28,4,8,43.576,251
299,2,3,192,576,3,0,64,14,8,48,18,40,52,7,13.889,80
299,3,3,192,576,3,66,60,80,84,78,46,76,4,9,31.944,184
300,0,3,192,576,3,78,32,28,96,36,64,40,0,5,41.493,239
300,1,3,192,576,3,4,64,72,28,88,76,72,70,3,9.549,55
300,2,3,192,576,3,100,34,80,88,72,98,86,2,0,30.382,175
300,3,3,192,576,3,2,20,12,28,28,96,32,80,2,17.882,103
301,0,3,192,576,3,96,64,12,82,38,96,70,62,2,24.132,139
301,1,3,192,576,3,88,20,58,92,56,98,56,60,4,33.333,192
301,2,3,192,576,3,16,88,36,52,36,84,88,68,6,11.458,66
301,3,3,192,576,3,96,84,36,88,64,76,92,36,7,30.729,177
302,0,3,192,576,3,34,48,88,24,96,40,28,14,7,23.785,137
302,1,3,192,576,3,36,60,18,40,44,20,44,12,9,32.812,189
302,2,3,192,576,3,84,8,66,46,60,0,36,18,2,30.208,174
302,3,3,192,576,3,36,48,56,48,18,26,48,60,4,13.021,75
303,0,3,192,576,3,16,84,48,60,76,2,96,28,8,23.611,136
303,1,3,192,576,3,18,96,40,64,88,46,88,46,1,26.215,151
303,2,3,192,576,3,64,62,4,14,8,56,52,26,9,34.028,196
303,3,3,192,576,3,20,68,96,64,98,56,20,96,0,15.972,92
304,0,3,192,576,3,54,0,72,48,16,58,4,96,3,18.924,109
304,1,3,192,576,3,58,32,86,20,12,72,12,80,6,19.792,114
304,2,3,192,576,3,36,42,98,82,84,36,20,76,4,31.076,179
304,3,3,192,576,3,60,0,14,24,46,8,64,20,9,29.861,172
305,0,3,192,576,3,52,88,6,92,84,42,32,26,4,29.514,170
305,1,3,192,576,3,24,36,54,84,22,26,52,100,9,11.285,65
305,2,3,192,576,3,76,72,56,98,84,6,96,36,3,27.778,160
305,3,3,192,576,3,56,26,52,52,12,18,4,24,5,30.903,178
306,0,3,192,576,3,16,4,82,0,26,98,68,96,9,18.403,106
306,1,3,192,576,3,52,100,20,36,78,56,48,28,4,37.326,215
306,2,3,192,576,3,26,26,48,4,8,84,30,84,10,25.347,146
306,3,3,192,576,3,24,92,32,10,58,68,60,100,3,18.750,108
307,0,3,192,576,3,36,68,28,64,4,60,8,58,5,18.403,106
307,1,3,192,576,3,96,60,48,60,28,80,78,8,7,49.653,286
307,2,3,192,576,3,20,80,86,36,60,34,60,72,2,12.326,71
307,3,3,192,576,3,32,24,16,76,28,48,84,56,2,19.444,112
308,0,3,192,576,3,96,48,54,30,60,4,92,18,1,32.118,185
308,1,3,192,576,3,30,22,76,8,72,0,22,68,2,12.326,71
308,2,3,192,576,3,80,22,16,68,32,50,12,20,5,32.639,188
308,3,3,192,576,3,100,58,96,36,80,100,26,34,9,22.396,129
309,0,3,192,576,3,80,58,92,42,64,36,24,70,6,27.951,161
309,1,3,192,576,3,64,66,92,68,98,24,12,52,1,34.722,200
309,2,3,192,576,3,10,56,64,78,72,68,10,62,1,20.486,118
309,3,3,192,576,3,4,46,72,100,16,80,100,78,4,16.146,93
310,0,3,192,576,3,40,28,18,50,20,78,76,4,1,27.431,158
310,1,3,192,576,3,12,4,32,24,2,96,88,22,6,16.840,97
310,2,3,192,576,3,90,48,32,24,46,48,64,12,7,24.306,140
310,3,3,192,576,3,64,86,40,40,66,30,44,0,7,30.729,177
311,0,3,192,576,3,8,90,72,16,48,68,48,40,3,15.104,87
311,1,3,192,576,3,42,42,12,98,52,70,32,42,5,37.153,214
311,2,3,192,576,3,60,94,96,44,96,96,44,44,4,19.097,110
311,3,3,192,576,3,80,4,8,72,50,60,12,44,8,28.299,163
312,0,3,192,576,3,72,20,48,80,92,24,50,88,8,26.910,155
312,1,3,192,576,3,82,80,64,44,46,48,68,84,10,27.257,157
312,2,3,192,576,3,40,2,0,60,20,14,80,96,9,21.528,124
312,3,3,192,576,3,40,64,76,14,94,10,68,66,1,23.611,136
313,0,3,192,576,3,64,72,68,60,34,10,16,64,7,26.562,153
313,1,3,192,576,3,34,84,62,16,60,86,4,2,1,39.583,228
313,2,3,192,576,3,6,84,72,16,92,72,72,28,9,15.972,92
313,3,3,192,576,3,72,80,4,92,84,22,88,92,8,17.708,102
314,0,3,192,576,3,4,44,42,48,76,54,84,12,2,30.556,176
314,1,3,192,576,3,92,44,16,68,40,8,96,74,6,21.354,123
314,2,3,192,576,3,96,12,30,86,14,44,0,80,3,16.319,94
314,3,3,192,576,3,8,40,84,46,34,76,44,20,1,31.424,181
315,0,3,192,576,3,50,80,96,88,52,92,42,44,3,31.597,182
315,1,3,192,576,3,60,6,44,44,92,32,28,92,3,12.153,70
315,2,3,192,576,3,52,68,92,56,68,88,84,64,6,20.139,116
315,3,3,192,576,3,48,72,64,68,50,44,24,26,4,35.938,207
316,0,3,192,576,3,82,10,20,20,12,48,60,80,8,13.542,78
316,1,3,192,576,3,12,72,84,88,8,60,72,32,8,26.215,151
316,2,3,192,576,3,48,36,12,48,38,20,42,14,2,45.486,262
316,3,3,192,576,3,84,12,44,20,4,92,68,52,7,14.583,84
317,0,3,192,576,3,92,96,32,8,12,16,28,34,5,27.951,161
317,1,3,192,576,3,80,14,98,26,36,64,62,48,9,18.403,106
317,2,3,192,576,3,68,92,56,10,56,12,32,56,7,17.014,98
317,3,3,192,576,3,14,98,20,56,90,88,8,8,2,36.285,209
318,0,3,192,576,3,24,12,56,98,72,72,72,92,10,14.410,83
318,1,3,192,576,3,44,52,26,80,64,44,40,76,4,22.396,129
318,2,3,192,576,3,32,12,40,92,24,80,92,4,0,49.306,284
318,3,3,192,576,3,56,32,88,6,42,36,52,82,10,13.194,76
319,0,3,192,576,3,20,52,4,36,100,84,2,50,6,16.146,93
319,1,3,192,576,3,4,88,4,4,16,18,82,58,5,14.931,86
319,2,3,192,576,3,16,56,76,76,80,26,24,38,8,35.938,207
319,3,3,192,576,3,88,52,60,84,74,52,78,74,6,31.771,183
320,0,3,192,576,3,60,32,80,68,40,28,98,24,1,28.472,164
320,1,3,192,576,3,76,28,70,50,84,88,18,18,0,40.451,233
320,2,3,192,576,3,84,40,20,28,0,58,52,88,4,8.854,51
320,3,3,192,576,3,30,16,28,28,20,6,36,48,3,21.701,125
321,0,3,192,576,3,62,70,0,48,2,24,80,18,4,49.306,284
321,1,3,192,576,3,4,96,12,42,64,20,40,98,2,16.146,93
321,2,3,192,576,3,2,88,80,20,44,4,68,76,8,19.097,110
321,3,3,192,576,3,32,44,16,24,4,52,28,98,1,15.451,89
322,0,3,192,576,3,20,40,76,58,60,68,20,60,9,14.583,84
322,1,3,192,576,3,68,34,64,90,36,98,60,24,7,26.736,154
322,2,3,192,576,3,98,8,24,76,64,86,8,24,5,33.507,193
322,3,3,192,576,3,88,88,98,64,52,0,84,24,8,24.826,143
323,0,3,192,576,3,26,78,36,20,86,80,54,98,7,11.285,65
323,1,3,192,576,3,78,22,92,16,84,72,16,8,3,37.847,218
323,2,3,192,576,3,54,60,62,56,18,32,76,32,7,22.743,131
323,3,3,192,576,3,56,4,50,48,32,84,58,32,7,27.951,161
324,0,3,192,576,3,92,6,60,88,28,36,46,24,2,54.514,314
324,1,3,192,576,3,48,56,32,68,16,44,84,68,9,16.319,94
324,2,3,192,576,3,46,44,42,40,88,52,48,82,0,11.458,66
324,3,3,192,576,3,12,64,32,88,84,32,2,58,4,17.361,100
325,0,3,192,576,3,84,100,100,96,48,4,64,86,6,21.181,122
325,1,3,192,576,3,60,2,50,4,40,30,94,52,10,17.188,99
325,2,3,192,576,3,64,88,92,4,6,66,26,48,6,17.882,103
325,3,3,192,576,3,84,28,6,24,20,40,72,4,10,43.750,252
326,0,3,192,576,3,48,16,24,8,88,60,36,40,1,36.111,208
326,1,3,192,576,3,18,64,78,52,60,52,6,24,5,29.340,169
326,2,3,192,576,3,36,16,8,94,76,50,98,98,2,10.590,61
326,3,3,192,576,3,48,92,76,88,76,88,16,76,2,23.264,134
327,0,3,192,576,3,6,54,64,70,66,100,90,4,5,40.625,234
327,1,3,192,576,3,36,78,56,26,8,76,74,40,6,26.562,153
327,2,3,192,576,3,18,64,72,64,30,94,18,60,9,19.444,112
327,3,3,192,576,3,8,24,72,4,40,20,40,68,3,13.021,75
328,0,3,192,576,3,64,36,40,36,24,44,12,68,10,12.674,73
328,1,3,192,576,3,88,40,22,80,92,4,26,82,1,22.917,132
328,2,3,192,576,3,82,32,26,34,52,16,60,8,4,33.333,192
328,3,3,192,576,3,72,56,42,60,90,70,96,40,6,30.556,176
329,0,3,192,576,3,72,84,74,0,52,30,70,80,5,15.278,88
329,1,3,192,576,3,40,50,4,62,2,66,88,0,8,33.333,192
329,2,3,192,576,3,70,50,98,90,36,74,88,68,4,16.319,94
329,3,3,192,576,3,40,100,64,34,80,56,64,16,3,34.722,200
330,0,3,192,576,3,8,0,48,92,8,88,32,44,0,33.507,193
330,1,3,192,576,3,88,84,72,8,96,40,12,72,3,29.167,168
330,2,3,192,576,3,28,46,6,8,60,42,36,16,8,22.222,128
330,3,3,192,576,3,80,32,44,78,24,8,20,94,5,14.236,82
331,0,3,192,576,3,40,64,92,28,36,74,94,12,4,32.812,189
331,1,3,192,576,3,66,72,100,84,44,14,68,92,6,14.931,86
331,2,3,192,576,3,22,98,68,28,12,90,56,26,1,31.597,182
331,3,3,192,576,3,64,52,4,8,60,78,48,52,9,19.965,115
332,0,3,192,576,3,80,46,16,64,80,18,4,64,9,25.174,145
332,1,3,192,576,3,8,12,28,36,54,92,32,34,2,23.958,138
332,2,3,192,576,3,76,6,36,70,84,20,20,76,6,24.132,139
332,3,3,192,576,3,4,16,84,56,10,26,92,28,2,25.868,149
333,0,3,192,576,3,96,60,24,52,96,48,86,22,3,38.194,220
333,1,3,192,576,3,98,56,40,98,76,84,44,50,0,34.722,200
333,2,3,192,576,3,6,74,84,84,24,12,4,40,2,14.757,85
333,3,3,192,576,3,100,80,60,18,96,46,32,84,7,11.806,68
334,0,3,192,576,3,36,30,50,44,40,92,12,52,8,19.271,111
334,1,3,192,576,3,26,16,82,44,24,12,56,76,5,16.493,95
334,2,3,192,576,3,94,28,16,12,96,78,72,92,5,18.056,104
334,3,3,192,576,3,32,40,28,70,48,94,76,8,4,45.139,260
335,0,3,192,576,3,16,92,10,80,16,56,62,94,7,10.764,62
335,1,3,192,576,3,20,30,60,70,72,36,24,56,4,31.771,183
335,2,3,192,576,3,62,78,52,44,48,28,38,52,3,27.083,156
335,3,3,192,576,3,24,70,20,42,68,12,56,48,0,29.861,172
336,0,3,192,576,3,52,22,84,16,74,12,40,32,2,27.604,159
336,1,3,192,576,3,56,92,12,22,28,60,76,16,9,29.688,171
336,2,3,192,576,3,40,20,46,52,72,56,86,2,10,20.139,116
336,3,3,192,576,3,56,12,88,96,16,66,12,72,8,22.222,128
337,0,3,192,576,3,54,90,44,76,24,88,22,88,1,14.931,86
337,1,3,192,576,3,14,90,46,76,42,42,40,12,7,40.972,236
337,2,3,192,576,3,52,92,0,68,72,78,12,60,9,24.479,141
337,3,3,192,576,3,62,36,28,32,30,62,70,68,5,19.097,110
338,0,3,192,576,3,16,20,68,32,84,44,76,36,5,19.097,110
338,1,3,192,576,3,60,24,80,28,56,64,58,64,2,16.319,94
338,2,3,192,576,3,48,12,96,34,46,8,64,12,3,38.194,220
338,3,3,192,576,3,20,96,58,82,76,10,14,46,4,26.042,150
339,0,3,192,576,3,34,56,16,96,62,8,48,20,9,43.750,252
339,1,3,192,576,3,92,12,52,54,12,88,14,96,8,18.403,106
339,2,3,192,576,3,4,58,32,4,98,62,44,44,6,15.451,89
339,3,3,192,576,3,36,16,92,4,8,80,42,10,2,22.049,127
340,0,3,192,576,3,98,28,92,10,4,52,52,52,4,41.146,237
340,1,3,192,576,3,32,52,24,0,88,16,84,32,3,23.958,138
340,2,3,192,576,3,96,38,64,100,20,28,80,94,1,17.188,99
340,3,3,192,576,3,94,54,24,60,60,32,100,88,9,16.493,95
341,0,3,192,576,3,76,66,56,24,20,82,34,8,8,31.076,179
341,1,3,192,576,3,74,8,8,66,68,8,100,40,4,33.507,193
341,2,3,192,576,3,12,82,16,62,86,40,94,36,7,17.014,98
341,3,3,192,576,3,4,40,48,20,48,48,24,30,4,18.056,104
342,0,3,192,576,3,42,50,32,82,64,26,68,68,3,22.396,129
342,1,3,192,576,3,2,68,66,16,32,88,0,86,9,14.757,85
342,2,3,192,576,3,86,16,88,42,8,70,28,84,0,30.035,173
342,3,3,192,576,3,68,76,68,68,98,100,80,56,7,32.118,185
343,0,3,192,576,3,8,88,84,44,92,14,8,76,2,14.236,82
343,1,3,192,576,3,44,82,88,92,86,62,70,52,0,39.757,229
343,2,3,192,576,3,68,66,48,24,60,24,60,72,8,26.042,150
343,3,3,192,576,3,76,8,84,44,18,20,62,90,9,19.792,114
344,0,3,192,576,3,72,4,8,60,50,70,92,48,6,16.146,93
344,1,3,192,576,3,80,44,34,40,14,32,30,20,5,26.042,150
344,2,3,192,576,3,32,36,56,80,34,92,16,20,5,21.875,126
344,3,3,192,576,3,40,74,2,92,64,66,6,12,0,35.417,204
345,0,3,192,576,3,68,50,80,76,76,56,26,0,8,46.354,267
345,1,3,192,576,3,32,40,38,20,80,94,92,88,3,16.319,94
345,2,3,192,576,3,20,56,22,48,56,44,32,56,3,17.188,99
345,3,3,192,576,3,72,82,80,14,52,54,36,40,8,19.965,115
346,0,3,192,576,3,0,34,4,16,32,0,74,72,3,12.326,71
346,1,3,192,576,3,96,80,84,72,20,24,8,34,8,35.938,207
346,2,3,192,576,3,80,48,76,54,26,64,92,6,10,35.069,202
346,3,3,192,576,3,10,48,12,74,2,4,80,64,1,16.493,95
347,0,3,192,576,3,44,96,58,56,12,40,0,84,2,9.375,54
347,1,3,192,576,3,50,68,58,48,74,48,66,4,2,39.236,226
347,2,3,192,576,3,72,96,40,84,80,16,24,40,2,43.403,250
347,3,3,192,576,3,46,68,40,40,82,88,52,80,5,7.465,43
348,0,3,192,576,3,88,14,32,40,54,96,100,44,7,28.472,164
348,1,3,192,576,3,22,4,16,96,24,68,36,72,7,13.542,78
348,2,3,192,576,3,28,0,56,20,0,100,52,88,5,11.285,65
348,3,3,192,576,3,84,2,72,98,36,36,8,4,6,46.181,266
349,0,3,192,576,3,88,80,20,28,72,64,18,94,1,13.368,77
349,1,3,192,576,3,82,60,4,32,6,56,50,62,6,30.729,177
349,2,3,192,576,3,56,68,12,30,92,82,74,30,1,38.021,219
349,3,3,192,576,3,18,90,96,36,72,44,66,62,2,17.361,100
350,0,3,192,576,3,32,12,96,66,12,20,84,28,6,25.174,145
350,1,3,192,576,3,40,24,76,88,94,26,50,16,1,28.125,162
350,2,3,192,576,3,44,28,92,72,12,2,4,78,7,14.236,82
350,3,3,192,576,3,52,30,16,78,24,92,22,34,10,31.424,181
351,0,3,192,576,3,24,72,42,6,42,32,44,16,10,28.819,166
351,1,3,192,576,3,12,36,96,12,48,2,20,44,10,18.403,106
351,2,3,192,576,3,12,80,32,92,68,56,82,64,4,16.840,97
351,3,3,192,576,3,92,60,36,12,92,24,48,20,6,35.243,203
352,0,3,192,576,3,58,44,68,88,100,76,56,60,5,23.785,137
352,1,3,192,576,3,64,96,32,60,52,80,80,80,5,26.215,151
352,2,3,192,576,3,88,24,72,12,40,36,42,16,9,28.993,167
352,3,3,192,576,3,24,20,56,50,40,74,90,94,3,20.660,119
353,0,3,192,576,3,60,76,88,62,22,96,50,74,6,27.257,157
353,1,3,192,576,3,0,64,84,8,4,60,48,84,2,15.799,91
353,2,3,192,576,3,34,8,52,88,2,52,60,54,9,34.201,197
353,3,3,192,576,3,16,24,82,52,52,48,44,44,9,22.049,127
354,0,3,192,576,3,22,8,14,44,68,40,52,2,0,41.319,238
354,1,3,192,576,3,72,2,42,60,96,34,52,38,7,18.229,105
354,2,3,192,576,3,66,90,44,8,80,32,14,4,3,29.861,172
354,3,3,192,576,3,54,92,0,12,4,98,88,72,0,10.243,59
355,0,3,192,576,3,28,72,72,84,90,4,24,42,4,22.569,130
355,1,3,192,576,3,80,40,16,36,48,8,20,20,3,39.931,230
355,2,3,192,576,3,86,40,84,28,28,84,96,40,6,20.660,119
355,3,3,192,576,3,90,22,48,76,88,16,68,86,4,16.493,95
356,0,3,192,576,3,88,38,48,24,44,60,76,82,9,21.701,125
356,1,3,192,576,3,46,76,60,80,52,84,80,56,8,24.306,140
356,2,3,192,576,3,14,60,12,70,54,4,32,90,1,20.139,116
356,3,3,192,576,3,28,60,68,36,32,68,24,12,7,33.854,195
357,0,3,192,576,3,86,56,12,12,30,78,8,30,3,26.562,153
357,1,3,192,576,3,60,32,68,46,80,90,92,66,10,14.062,81
357,2,3,192,576,3,96,18,68,82,40,12,46,30,7,26.562,153
357,3,3,192,576,3,74,48,92,100,72,60,52,56,2,32.639,188
358,0,3,192,576,3,46,34,86,94,84,34,92,96,8,21.354,123
358,1,3,192,576,3,16,96,4,100,20,16,8,12,4,49.479,285
358,2,3,192,576,3,4,84,36,16,66,96,80,80,0,8.854,51
358,3,3,192,576,3,8,84,24,38,20,12,8,28,9,19.792,114
359,0,3,192,576,3,4,98,28,34,56,20,32,60,6,14.757,85
359,1,3,192,576,3,32,58,24,24,72,40,64,28,6,26.215,151
359,2,3,192,576,3,50,32,100,48,14,48,10,64,8,17.535,101
359,3,3,192,576,3,48,6,24,72,88,80,36,16,5,40.625,234
360,0,3,192,576,3,66,16,52,72,4,64,68,12,1,46.181,266
360,1,3,192,576,3,92,20,96,70,28,64,36,96,1,9.201,53
360,2,3,192,576,3,50,64,4,50,92,68,64,12,5,35.243,203
360,3,3,192,576,3,82,64,58,16,42,28,80,88,4,9.028,52
361,0,3,192,576,3,70,64,36,90,72,52,4,34,3,29.688,171
361,1,3,192,576,3,44,16,76,88,66,4,98,14,8,34.722,200
361,2,3,192,576,3,90,44,68,20,20,20,84,60,3,23.090,133
361,3,3,192,576,3,4,80,36,92,28,40,60,64,6,12.326,71
362,0,3,192,576,3,12,44,62,4,18,8,98,88,8,15.799,91
362,1,3,192,576,3,84,54,48,42,34,80,2,60,3,30.382,175
362,2,3,192,576,3,10,52,28,76,100,88,44,10,10,20.139,116
362,3,3,192,576,3,64,38,54,48,80,94,4,40,3,33.333,192
363,0,3,192,576,3,44,82,4,68,40,46,28,56,7,13.715,79
363,1,3,192,576,3,64,92,20,66,84,54,72,80,7,9.375,54
363,2,3,192,576,3,42,4,88,58,44,42,72,46,2,25.694,148
363,3,3,192,576,3,80,72,96,68,12,24,28,4,1,50.868,293
364,0,3,192,576,3,76,2,76,24,96,90,72,20,2,53.299,307
364,1,3,192,576,3,8,30,56,14,14,28,30,48,2,16.667,96
364,2,3,192,576,3,58,100,8,40,74,72,0,96,5,16.493,95
364,3,3,192,576,3,40,10,12,20,58,72,84,80,10,13.021,75
365,0,3,192,576,3,100,92,64,40,80,72,40,66,6,21.701,125
365,1,3,192,576,3,94,86,64,52,42,48,42,36,1,34.201,197
365,2,3,192,576,3,26,30,60,0,32,60,24,36,1,12.500,72
365,3,3,192,576,3,58,96,40,56,48,56,40,36,5,30.729,177
366,0,3,192,576,3,32,24,38,54,36,16,58,8,1,60.243,347
366,1,3,192,576,3,28,48,12,6,58,72,58,88,6,13.194,76
366,2,3,192,576,3,74,72,44,96,60,26,50,88,7,19.097,110
366,3,3,192,576,3,22,34,68,4,96,4,96,60,7,7.118,41
367,0,3,192,576,3,12,62,96,16,8,28,16,50,5,21.181,122
367,1,3,192,576,3,24,10,34,80,10,96,14,68,4,21.875,126
367,2,3,192,576,3,80,20,78,64,8,80,34,70,4,37.153,214
367,3,3,192,576,3,34,50,80,84,12,84,72,96,8,19.271,111
368,0,3,192,576,3,56,28,22,76,52,84,84,76,10,11.111,64
368,1,3,192,576,3,52,74,92,28,90,22,86,4,9,31.944,184
368,2,3,192,576,3,20,76,24,32,88,10,92,20,9,18.924,109
368,3,3,192,576,3,98,18,10,28,68,36,16,20,1,37.674,217
369,0,3,192,576,3,52,58,56,36,48,16,56,46,8,11.806,68
369,1,3,192,576,3,16,72,72,74,76,76,46,24,6,17.014,98
369,2,3,192,576,3,84,12,28,48,82,32,16,66,8,16.667,96
369,3,3,192,576,3,96,44,76,94,76,40,56,22,3,54.167,312
370,0,3,192,576,3,18,26,32,72,92,72,44,80,4,12.326,71
370,1,3,192,576,3,56,8,0,20,24,6,54,50,1,27.778,160
370,2,3,192,576,3,16,92,74,56,12,60,56,16,5,41.319,238
370,3,3,192,576,3,36,76,44,44,32,88,12,100,6,17.882,103
371,0,3,192,576,3,36,88,78,8,64,84,80,64,2,18.924,109
371,1,3,192,576,3,90,44,28,96,68,32,24,84,8,27.083,156
371,2,3,192,576,3,36,40,8,88,56,8,28,28,7,32.812,189
371,3,3,192,576,3,20,8,8,72,60,20,32,56,9,20.486,118
372,0,3,192,576,3,96,20,4,98,20,28,20,10,7,51.562,297
372,1,3,192,576,3,36,84,96,50,32,52,76,44,3,17.361,100
372,2,3,192,576,3,64,56,92,16,36,76,100,76,0,8.160,47
372,3,3,192,576,3,60,72,76,16,8,72,76,34,2,22.569,130
373,0,3,192,576,3,80,84,44,86,6,10,88,52,1,27.604,159
373,1,3,192,576,3,72,28,88,84,0,74,88,28,4,42.882,247
373,2,3,192,576,3,44,14,38,28,70,92,78,44,6,19.097,110
373,3,3,192,576,3,44,36,52,54,100,52,48,76,7,9.896,57
374,0,3,192,576,3,40,6,68,22,60,54,12,24,6,36.285,209
374,1,3,192,576,3,6,88,40,32,100,44,12,100,9,10.069,58
374,2,3,192,576,3,56,84,58,74,48,24,48,92,2,22.396,129
374,3,3,192,576,3,76,96,32,8,44,4,92,0,5,31.250,180
375,0,3,192,576,3,6,68,20,56,82,92,64,32,9,19.444,112
375,1,3,192,576,3,48,52,20,56,44,20,68,66,0,14.236,82
375,2,3,192,576,3,100,36,20,92,94,72,68,50,9,33.681,194
375,3,3,192,576,3,68,12,20,80,64,84,64,42,1,32.292,186
376,0,3,192,576,3,74,48,96,48,28,48,36,92,5,19.444,112
376,1,3,192,576,3,76,16,60,12,56,100,32,8,5,34.375,198
376,2,3,192,576,3,0,68,76,12,24,40,6,0,4,34.549,199
376,3,3,192,576,3,0,56,100,32,16,32,22,68,8,11.458,66
377,0,3,192,576,3,64,94,18,12,98,36,96,56,0,29.167,168
377,1,3,192,576,3,28,24,68,32,38,36,96,76,4,18.403,106
377,2,3,192,576,3,40,48,48,66,88,96,40,72,4,26.215,151
377,3,3,192,576,3,86,88,20,60,0,44,40,92,0,25.868,149
378,0,3,192,576,3,4,16,92,80,44,80,4,16,5,28.646,165
378,1,3,192,576,3,100,62,8,76,60,56,4,48,9,28.819,166
378,2,3,192,576,3,60,54,54,36,16,20,88,24,8,24.306,140
378,3,3,192,576,3,44,32,90,0,56,96,96,16,8,17.188,99
379,0,3,192,576,3,48,52,44,42,14,66,72,28,9,27.951,161
379,1,3,192,576,3,54,100,36,4,6,82,72,18,2,18.576,107
379,2,3,192,576,3,92,4,16,6,64,64,4,34,1,23.264,134
379,3,3,192,576,3,12,60,62,84,36,14,74,26,7,30.035,173
380,0,3,192,576,3,84,32,72,52,68,22,30,100,4,16.146,93
380,1,3,192,576,3,20,36,88,56,92,12,28,60,7,19.097,110
380,2,3,192,576,3,8,96,84,96,40,46,70,84,6,16.840,97
380,3,3,192,576,3,70,22,32,28,84,64,16,52,4,47.049,271
381,0,3,192,576,3,92,74,84,64,56,40,60,38,8,35.938,207
381,1,3,192,576,3,86,80,78,16,64,12,38,76,6,11.458,66
381,2,3,192,576,3,76,24,32,60,52,36,54,48,2,18.750,108
381,3,3,192,576,3,28,84,4,92,24,58,56,8,9,33.333,192
382,0,3,192,576,3,28,42,8,30,12,96,40,84,3,7.465,43
382,1,3,192,576,3,40,44,44,64,36,92,62,2,1,60.417,348
382,2,3,192,576,3,24,72,64,42,28,56,20,100,5,10.938,63
382,3,3,192,576,3,92,48,88,48,68,8,0,82,2,21.181,122
383,0,3,192,576,3,20,78,54,92,32,60,84,72,2,26.042,150
383,1,3,192,576,3,8,6,22,38,82,68,20,32,10,15.104,87
383,2,3,192,576,3,30,24,2,24,76,0,90,56,3,26.562,153
383,3,3,192,576,3,52,68,64,64,40,76,32,76,3,32.118,185
384,0,3,192,576,3,60,12,28,4,76,4,14,4,7,23.611,136
384,1,3,192,576,3,68,68,52,92,16,38,82,92,5,15.799,91
384,2,3,192,576,3,70,80,94,80,4,84,36,8,10,43.750,252
384,3,3,192,576,3,16,0,48,24,92,28,88,48,5,16.667,96
385,0,3,192,576,3,60,60,84,100,28,84,72,16,9,35.938,207
